wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/alpamanta-natal-malbec/w/2441340?year=2022&price_id=33339244,Natal Malbec,2022,Alpamanta,3.5,54,19.17,64.1959%,27.094572499999998%,18.025325%,35.671805%,"{'black fruit': 62, 'oaky': 41, 'earthy': 35, 'red fruit': 24, 'yeasty': 6, 'spices': 5, 'floral': 2, 'ageing': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/qgtWG-jbQvCT_FLtS9v8lA_pb_x600.png
https://www.vivino.com/vinedos-de-la-patagonia-cholila-ranch-malbec/w/1138505?year=2020&price_id=33854790,Cholila Ranch Malbec,2020,Malma - NQN,3.5,50,16.79,57.8858175%,23.657714999999996%,22.037982500000005%,35.412925%,"{'black fruit': 43, 'oaky': 41, 'earthy': 25, 'red fruit': 14, 'dried fruit': 7, 'floral': 7, 'spices': 6, 'yeasty': 4, 'vegetal': 2}","['beef', 'lamb', 'poultry']",['Malbec'],"['Argentina', 'Patagonia']",Argentinian Malbec,https://images.vivino.com/thumbs/94k6CLIZTJuV1uJ3XKWCiw_pb_x600.png
https://www.vivino.com/santa-julia-organica-chardonnay/w/19466?year=2021&price_id=33240629,Orgánica Chardonnay,2021,Santa Julia,3.5,49,12.99,53.080475%,,7.029047499999997%,43.4599925%,"{'tree fruit': 52, 'citrus': 40, 'tropical': 35, 'oaky': 29, 'earthy': 14, 'yeasty': 10, 'vegetal': 6, 'ageing': 1, 'red fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/qDocQqaOQcSfSMqya-X5Zg_pb_x600.png
https://www.vivino.com/salton-intenso-pinot-noir-rio-grande-do-sul/w/6583625?year=2021&price_id=34961068,Intenso Pinot Noir,2021,Salton,3.5,48,23.05,31.749182500000003%,13.9705875%,13.235300000000002%,34.380720000000004%,"{'oaky': 6, 'earthy': 4, 'ageing': 3, 'red fruit': 3, 'spices': 1, 'dried fruit': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['Pinot Noir'],"['Brazil', 'Rio Grande do Sul']",Brazilian Pinot Noir,https://images.vivino.com/thumbs/v3CF_I_vSz-bA0vtRRk5Xw_pb_x600.png
https://www.vivino.com/santa-julia-viognier/w/19480?year=2022&price_id=31647126,Viognier,2022,Santa Julia,3.5,45,9.44,53.276852500000004%,,31.857450000000007%,23.083882500000005%,"{'tree fruit': 25, 'citrus': 15, 'tropical': 9, 'earthy': 9, 'oaky': 4, 'yeasty': 3, 'vegetal': 3, 'spices': 2, 'ageing': 2}","['pork', 'poultry', 'rich fish (salmon, tuna etc)', 'spicy food']",['100%Viognier'],"['Argentina', 'Mendoza']",Argentinian Viognier,https://images.vivino.com/thumbs/KyfYBlDGTBWNmYpjrTDa4Q_pb_x600.png
https://www.vivino.com/finca-sophenia-chardonnay-tupungato-white-wine/w/7983433?year=2018&price_id=37941988,Chardonnay,2018,Sophenia,3.5,based,20,47.726892500000005%,,7.121849999999997%,45.2794125%,"{'oaky': 2, 'tropical': 1, 'tree fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Chardonnay,https://images.vivino.com/thumbs/vBAj1mflTt6q3iTZSfIneg_150x200.jpg
https://www.vivino.com/osmosis-lujan-de-cuyo-delightful-red-blend/w/9885555?year=2021&price_id=35300911,DeLIGHTful Red Blend,2021,Osmosis,3.5,43,16.99,,,,,"{'oaky': 3, 'spices': 1, 'black fruit': 1, 'red fruit': 1, 'earthy': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Argentina/Mendoza'],['Contains sulfites'],,https://images.vivino.com/thumbs/G6WexVjITZ2mnzibmnLhUw_pb_x600.png
https://www.vivino.com/chakana-nuna-estate-cabernet-sauvignon/w/6325261?year=2018&price_id=26593604,Nuna Estate Cabernet Sauvignon,2018,Chakana,3.5,40,13.64,64.1886875%,55.1503825%,0,38.776819999999994%,"{'black fruit': 12, 'oaky': 9, 'red fruit': 4, 'spices': 3, 'tropical': 1, 'tree fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/9ppRoj1aSAuT7vzKbE4faw_pb_x600.png
https://www.vivino.com/el-esteco-don-david-chardonnay/w/1193503?year=2020&price_id=31598218,Don David Chardonnay,2020,El Esteco,3.5,35,20.26,51.7288625%,,15.062682499999998%,35.795914999999994%,"{'oaky': 5, 'tree fruit': 1, 'citrus': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Salta']",Argentinian Chardonnay,https://images.vivino.com/thumbs/uy2ItvTzS7WPTSWiGmrGzA_pb_x600.png
https://www.vivino.com/bodega-norton-barrel-select-malbec-merlot-cabernet-sauvignon-mendoza/w/4801774?year=2020&price_id=29950235,Barrel Select Malbec - Merlot - Cabernet Sauvignon,2020,Bodega Norton,3.5,35,16.99,85%,46.455805%,0,62.998615%,"{'black fruit': 16, 'red fruit': 8, 'oaky': 8, 'spices': 2, 'earthy': 2, 'ageing': 1, 'yeasty': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Malbec', 'Merlot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/srf64T7FRBOgZCgof8uW_A_pb_x600.png
https://www.vivino.com/alta-vista-vive-red-blend-mendoza/w/6469473?year=2020&price_id=26734396,Vive Red Blend,2020,Alta Vista,3.5,34,15.74,67.5262%,45.993449999999996%,20.001087499999997%,51.442125000000004%,"{'red fruit': 11, 'oaky': 9, 'earthy': 1, 'yeasty': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/vUeUz3auT9aPNZhTLLj9sA_pb_x600.png
https://www.vivino.com/kadabra-cabernet-sauvignon/w/5131387?year=2021&price_id=33967682,Cabernet Sauvignon,2021,Kadabra,3.5,33,11.99,50.9086725%,48.2075075%,12.379134999999998%,42.129695%,"{'red fruit': 20, 'black fruit': 18, 'earthy': 10, 'oaky': 7, 'spices': 4, 'tree fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/O_L8wfw8Sfi-q7hh6oviIg_pb_x600.png
https://www.vivino.com/ar-pascual-toso-chardonnay/w/1084104?year=2014&price_id=29130741,Chardonnay,2014,Pascual Toso,3.5,33,20,51.68116%,,14.424195000000001%,40.494975%,"{'oaky': 58, 'tree fruit': 53, 'earthy': 32, 'citrus': 21, 'tropical': 13, 'ageing': 9, 'vegetal': 9, 'yeasty': 7, 'floral': 3, 'spices': 2, 'red fruit': 2, 'black fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/OWpGJlX-Qr6fujttOOejPQ_pb_x600.png
https://www.vivino.com/montlaiz-dandelion-organico-torrontes/w/9854552?year=2022&price_id=37137632,Dandelion Orgánico Torrontés,2022,Montlaiz,3.5,based,33.99,40.5555525%,,15.069444999999998%,52.8125025%,"{'tropical': 3, 'citrus': 2, 'tree fruit': 1, 'floral': 1, 'earthy': 1}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Mendoza']",Argentinian Torrontés,https://images.vivino.com/thumbs/q0DU9t7ESTqdglRUBg_hoA_150x200.jpg
https://www.vivino.com/gen-del-alma-jijiji-malbec-pinot-noir/w/2685058?year=2024&price_id=38290625,JIJIJI Malbec - Pinot Noir,2024,Gen del Alma,3.4,based,22.66,63.11037999999999%,45.074575%,21.187649999999998%,58.78908%,"{'red fruit': 60, 'black fruit': 27, 'earthy': 25, 'oaky': 19, 'spices': 14, 'floral': 6, 'vegetal': 5, 'citrus': 3, 'yeasty': 2, 'ageing': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Malbec', 'Pinot Noir']","['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/hqHY7FTaRoucRcxWrqUGaA_pb_x600.png
https://www.vivino.com/santa-julia-tintillo-malbec-bonarda-mendoza-red-wine/w/5143227?year=2023&price_id=37986786,Tintillo Malbec - Bonarda,2023,Santa Julia,3.4,based,12.99,65.6761875%,41.50114%,28.281537500000006%,51.8372875%,"{'black fruit': 98, 'red fruit': 69, 'spices': 40, 'earthy': 29, 'oaky': 27, 'tropical': 11, 'vegetal': 6, 'dried fruit': 6, 'floral': 5, 'yeasty': 5, 'citrus': 5, 'ageing': 2, 'tree fruit': 2}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Malbec', 'Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/0Ck1GdxzSXKD1mjo9GNB8A_pb_x600.png
https://www.vivino.com/tilia-cabernet-sauvignon/w/87703?year=2023&price_id=36951185,Cabernet Sauvignon,2023,Tilia,3.4,based,15.95,62.4190375%,54.981325%,8.333504999999997%,45.922432500000006%,"{'oaky': 71, 'black fruit': 67, 'red fruit': 38, 'earthy': 26, 'spices': 7, 'yeasty': 6, 'dried fruit': 4, 'tree fruit': 3, 'tropical': 2, 'ageing': 1, 'citrus': 1, 'floral': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/Qwc691GRTz-uGE6oFRuxzw_pb_x600.png
https://www.vivino.com/santa-julia-organica-cabernet-sauvignon/w/1579874?year=2023&price_id=34893408,Orgánica Cabernet Sauvignon,2023,Santa Julia,3.4,based,10.99,62.7539575%,50.8413425%,4.224547499999998%,46.192589999999996%,"{'black fruit': 64, 'oaky': 29, 'spices': 12, 'red fruit': 11, 'citrus': 6, 'earthy': 5, 'yeasty': 3, 'tropical': 2, 'tree fruit': 2, 'ageing': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/CxnwiUVVQHyI9arv7NB6qw_pb_x600.png
https://www.vivino.com/rj-vinedos-mdz-malbec/w/3815042?year=2024&price_id=38106890,MDZ Malbec,2024,RJ Viñedos,3.4,based,15.19,65.12353999999999%,27.9628625%,14.488747499999999%,38.99257%,"{'black fruit': 84, 'oaky': 56, 'red fruit': 50, 'earthy': 37, 'spices': 19, 'tree fruit': 5, 'dried fruit': 4, 'yeasty': 3, 'floral': 3, 'ageing': 1, 'vegetal': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/FyfIgO-rSsWPoLUPrwEwsg_pb_x600.png
https://www.vivino.com/don-rodolfo-malbec/w/1312352?year=2021&price_id=33877715,Malbec,2021,Don Rodolfo,3.4,based,16.79,66.69229250000001%,24.292337500000002%,15.236139999999999%,39.9538875%,"{'black fruit': 77, 'red fruit': 46, 'earthy': 37, 'oaky': 28, 'spices': 13, 'yeasty': 4, 'citrus': 2, 'floral': 2, 'ageing': 1, 'tree fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/7s8Msq7OQ5SfR_nr_5DS4g_pb_x600.png
https://www.vivino.com/familia-belasco-rosa-de-argentina-rosado-de-malbec/w/1268465?year=2023&price_id=35086105,Rosa de Argentina Rosado de Malbec,2023,Belasco de Baquedano,3.4,based,16.79,39.6590925%,,9.17614%,51.34374999999999%,"{'red fruit': 35, 'citrus': 4, 'black fruit': 4, 'tree fruit': 3, 'yeasty': 3, 'spices': 2, 'floral': 1, 'earthy': 1, 'ageing': 1}","['spicy food', 'mature and hard cheese', 'appetizers and snacks', 'blue cheese', 'cured meat']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Malbec Rosé,https://images.vivino.com/thumbs/lAIwRz0TTFiyL972duWYqA_pb_x600.png
https://www.vivino.com/santa-julia-organica-chardonnay/w/19466?year=2024&price_id=38344847,Orgánica Chardonnay,2024,Santa Julia,3.4,based,14.62,53.080475%,,7.029047499999997%,43.4599925%,"{'tree fruit': 52, 'citrus': 40, 'tropical': 35, 'oaky': 29, 'earthy': 14, 'yeasty': 10, 'vegetal': 6, 'ageing': 1, 'red fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/qDocQqaOQcSfSMqya-X5Zg_pb_x600.png
https://www.vivino.com/trapiche-astica-torrontes/w/1136086?year=2023&price_id=35389173,Astica Torrontés,2023,Trapiche,3.4,based,10.13,47.872895%,,4.031645000000001%,58.5981%,"{'citrus': 20, 'tree fruit': 13, 'earthy': 11, 'oaky': 7, 'tropical': 5, 'floral': 4, 'vegetal': 3, 'yeasty': 3}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'La Rioja']",Argentinian Torrontés,https://images.vivino.com/thumbs/VcXg2M3LTMKmyYa-nFzSYA_pb_x600.png
https://www.vivino.com/bodega-norton-coleccion-1895-cabernet-sauvignon/w/5889725?year=2024&price_id=38197399,Colección 1895 Cabernet Sauvignon,2024,Bodega Norton,3.4,based,10.97,51.879155%,55.5672225%,7.192852499999997%,48.18982999999999%,"{'earthy': 10, 'black fruit': 4, 'red fruit': 4, 'oaky': 1, 'ageing': 1, 'spices': 1, 'floral': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/JbTDw6QKQiuxFnZ-kNgwaA_pb_x600.png
https://www.vivino.com/santa-julia-plus-cabernet-sauvignon/w/2918769?year=2023&price_id=37941904,[+] (Plus) Cabernet Sauvignon,2023,Santa Julia,3.4,based,20,63.170730000000006%,58.705029999999994%,0.6242374999999978%,46.413880000000006%,"{'black fruit': 48, 'oaky': 26, 'red fruit': 19, 'spices': 11, 'earthy': 11, 'dried fruit': 3, 'ageing': 2, 'yeasty': 2, 'citrus': 2, 'floral': 2, 'vegetal': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Maipu']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/QFyFLDFpR26Y3cuzwYah8g_pb_x600.png
https://www.vivino.com/artes-del-sur-reserve-malbec/w/1254382?year=2021&price_id=34179371,Reserve Malbec,2021,Artes del Sur,3.4,based,18.19,63.68222%,24.875555%,8.541112499999997%,37.688885%,"{'oaky': 15, 'black fruit': 12, 'earthy': 7, 'red fruit': 7, 'spices': 3, 'yeasty': 2, 'floral': 2, 'ageing': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/JrH-_HT0SwKpohGvEyW8mw_pb_x600.png
https://www.vivino.com/bodini-cielo-rojo-red-blend-mendoza-red-wine/w/5545098?year=2021&price_id=34860096,Cielo Rojo Red Blend,2021,Bodini,3.4,based,17.84,,,,,"{'black fruit': 43, 'earthy': 25, 'red fruit': 22, 'oaky': 17, 'spices': 15, 'ageing': 4, 'yeasty': 3, 'dried fruit': 3, 'tropical': 1, 'floral': 1}","['beef', 'lamb', 'pork']",['Argentina/Mendoza'],['Contains sulfites'],,https://images.vivino.com/thumbs/9oeFYW8CQXS_QkY_DEHbgg_pb_x600.png
https://www.vivino.com/los-ailos-los-ailos-syrah-malbec/w/1139254?year=2023&price_id=36573965,Los Ailos Syrah - Malbec,2023,Ayllus,3.4,based,16.79,63.2366825%,43.26332%,26.640524999999997%,56.573967499999995%,"{'oaky': 30, 'red fruit': 23, 'black fruit': 16, 'earthy': 11, 'spices': 7, 'yeasty': 2, 'ageing': 1, 'dried fruit': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Malbec']","['Argentina', 'San Juan']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/jsru8YpQQNmA94QiJ71Ryw_pb_x600.png
https://www.vivino.com/callia-malbec-roble/w/1243977?year=2023&price_id=37999785,Malbec Roble,2023,Callia,3.4,based,9.99,66.54927500000001%,24.971019999999996%,6.057242499999999%,32.25%,"{'red fruit': 2, 'oaky': 2, 'spices': 1, 'black fruit': 1}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'San Juan']",Argentinian Malbec,https://images.vivino.com/thumbs/Qp0HAx3DTe-eBJlpAsb76w_pb_x600.png
https://www.vivino.com/callia-malbec-roble/w/1243977?year=2022&price_id=35599537,Malbec Roble,2022,Callia,3.4,based,9.99,66.54927500000001%,24.971019999999996%,6.057242499999999%,32.25%,"{'red fruit': 2, 'oaky': 2, 'spices': 1, 'black fruit': 1}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'San Juan']",Argentinian Malbec,https://images.vivino.com/thumbs/Qp0HAx3DTe-eBJlpAsb76w_pb_x600.png
https://www.vivino.com/santa-julia-organica-tempranillo/w/1810435?year=2021&price_id=30396874,Orgánica Tempranillo,2021,Santa Julia,3.4,based,12.99,67.66346%,53.3173075%,16.717947499999998%,48.91026%,"{'oaky': 19, 'red fruit': 16, 'spices': 5, 'earthy': 5, 'yeasty': 2, 'vegetal': 1, 'black fruit': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'vegetarian', 'poultry', 'game (deer, venison)', 'appetizers and snacks', 'cured meat']",['100%Tempranillo'],"['Argentina', 'Mendoza']",Argentinian Tempranillo Red,https://images.vivino.com/thumbs/nd-bgdInTNa5M4qp-1xkQA_pb_x600.png
https://www.vivino.com/lopez-vasco-viejo-edicion-vintage-malbec/w/9250223?year=2024&price_id=37233680,Vasco Viejo Edición Vintage Malbec,2024,López,3.4,based,14.64,44.5604125%,35.765687500000006%,35.192255%,43.6335075%,"{'black fruit': 5, 'oaky': 4, 'earthy': 3, 'red fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/iwV1iIHVRI6JOF96YWnsow_pb_x600.png
https://www.vivino.com/santa-julia-blanc-de-blancs/w/4234526?price_id=26598162,Blanc de Blancs,N.V.,Santa Julia,3.4,375,12.59, 23.4371%,,, 81.3246%,"{'tree fruit': 23, 'citrus': 21, 'earthy': 8, 'yeasty': 3, 'ageing': 3, 'floral': 2, 'oaky': 1, 'tropical': 1, 'vegetal': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,https://images.vivino.com/thumbs/YpfPnIokRvuYrE-2V_-qKg_pb_x600.png
https://www.vivino.com/fr-leo-torrontes/w/3250485?year=2017&price_id=29130593,Torrontés,2017,Leo - L10,3.4,based,40,55%,,6.84009%,58.400904999999995%,"{'citrus': 8, 'tree fruit': 5, 'tropical': 2, 'floral': 2, 'oaky': 2, 'spices': 1}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Mendoza']",Argentinian Torrontés,https://images.vivino.com/thumbs/WVgEjnH-R4in-S5dLeLWTg_pb_x600.png
https://www.vivino.com/astica-chardonnay-mendoza-white-wine/w/10704475?year=2024&price_id=37477696,Chardonnay,2024,Astica,3.4,based,10.13,55.97143%,,4.935712500000001%,39.157145%,{'citrus': 1},"['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/-mAwWMLISsWir2j1uK52cA_150x200.jpg
https://www.vivino.com/entrada-malbec/w/1151230?year=2021&price_id=30183851,Malbec,2021,Entrada,3.4,based,9.44,67.99999999999999%,23.034087499999995%,9.923295%,31.548294999999996%,"{'oaky': 7, 'black fruit': 7, 'red fruit': 2, 'tree fruit': 2, 'earthy': 2, 'spices': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/-lIcRSGITrmgYcuSBMXkfw_150x200.jpg
https://www.vivino.com/ocaso-mendoza-merlot/w/1259770?year=2020&price_id=33371466,Merlot,2020,Ocaso,3.4,based,18.19,60.92856999999999%,20.051585%,6.440477499999998%,7.2301575000000025%,"{'black fruit': 4, 'earthy': 2, 'spices': 1, 'yeasty': 1, 'oaky': 1}","['beef', 'lamb', 'veal']",['Merlot'],"['Argentina', 'Mendoza']",Argentinian Merlot,https://images.vivino.com/thumbs/GlvkFFeHT16Ls3dWQ0qIHw_150x200.jpg
https://www.vivino.com/bodini-malbec/w/1831390?year=2019&price_id=25707241,Malbec,2019,Bodini,3.4,188,20,65.5621%,24.94596%,17.0425075%,33.1903375%,"{'black fruit': 123, 'oaky': 109, 'earthy': 47, 'red fruit': 47, 'spices': 34, 'ageing': 5, 'citrus': 4, 'yeasty': 3, 'dried fruit': 3, 'tree fruit': 3, 'vegetal': 2, 'floral': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/C8ED0tKPTk2h0ExK8WBRIA_pb_x600.png
https://www.vivino.com/barrica-29-malbec/w/1981771?year=2021&price_id=38386933,Malbec,2021,Barrica 29,3.4,based,23.09,69.48491750000001%,17.497845%,7.170254999999999%,34.6896575%,"{'earthy': 4, 'oaky': 2, 'red fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/msrk9IyYRL-KnxCGTj0GhA_pb_x600.png
https://www.vivino.com/ar-mendoza-vineyards-la-bodega-gran-seleccion-malbec/w/4647391?year=2021&price_id=36574035,La Bodega Gran Seleccion Malbec,2021,Mendoza Vineyards,3.4,based,20.99,67.7882%,26.848950000000002%,15.10764%,30.892364999999998%,"{'red fruit': 4, 'oaky': 2, 'earthy': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/CGUVVP3ISlqjs4EViLCk-Q_150x200.jpg
https://www.vivino.com/maipe-malbec-rose/w/74278?year=2021&price_id=33911330,Malbec Rosé,2021,Maipe,3.4,based,14.69,42.5%,,19.459455%,44.69595%,"{'red fruit': 4, 'citrus': 2, 'yeasty': 1}","['spicy food', 'mature and hard cheese', 'appetizers and snacks', 'blue cheese', 'cured meat']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Malbec Rosé,https://images.vivino.com/thumbs/Hvg5ee2yTRqpo1F4DIUv-g_pb_x600.png
https://www.vivino.com/mil-piedras-cabernet-sauvignon/w/1281690?year=2016&price_id=27666779,Cabernet Sauvignon,2016,Mil Piedras,3.4,77,14.69,62.041465%,50.377277500000005%,14.3844675%,46.69128%,"{'black fruit': 10, 'oaky': 9, 'red fruit': 8, 'earthy': 2, 'yeasty': 2, 'spices': 1, 'citrus': 1, 'floral': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/jCf8WBdLSyGk7aRDqCKxgA_pb_x600.png
https://www.vivino.com/uko-red-blend/w/9522873?year=2019&price_id=34892360,Red Blend,2019,UKO,3.4,based,12.99,74%,53.550005%,9.049999999999997%,47.95%,"{'spices': 3, 'oaky': 3, 'black fruit': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/AkgmCAcbSn2NgvNLqw4wtQ_pb_x600.png
https://www.vivino.com/santa-julia-organica-chardonnay/w/19466?year=2023&price_id=37944535,Orgánica Chardonnay,2023,Santa Julia,3.4,33,20,53.080475%,,7.029047499999997%,43.4599925%,"{'tree fruit': 52, 'citrus': 40, 'tropical': 35, 'oaky': 29, 'earthy': 14, 'yeasty': 10, 'vegetal': 6, 'ageing': 1, 'red fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/qDocQqaOQcSfSMqya-X5Zg_pb_x600.png
https://www.vivino.com/santa-julia-juli-cabernet-sauvignon/w/12050030?year=2022&price_id=34138350,Juli Cabernet Sauvignon,2022,Santa Julia,3.4,based,34.95,67.5%,67.5%,0,42.5%,{},"['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/ZNJ-XjW6QXaQHa2HVGU2tw_150x200.jpg
https://www.vivino.com/callia-alta-torrontes/w/1152953?year=2020&price_id=28854327,Alta Torrontés,2020,Callia,3.4,29,16.79,51.59829250000001%,,7.232909999999999%,54.42478500000001%,"{'citrus': 35, 'tree fruit': 23, 'tropical': 13, 'oaky': 6, 'earthy': 6, 'floral': 5, 'yeasty': 4, 'ageing': 4, 'vegetal': 3, 'spices': 1}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'San Juan', 'Tulum Valley']",Argentinian Torrontés,https://images.vivino.com/thumbs/-5B1-9LmQEC6vNkkh0uTzw_150x200.jpg
https://www.vivino.com/battle-axe-malbec/w/1205130?year=2019&price_id=27123050,Malbec,2019,Battle Axe,3.4,29,18.89,64.8985125%,20.246040000000004%,11.475742499999999%,35.312372499999995%,"{'black fruit': 22, 'oaky': 20, 'earthy': 12, 'red fruit': 9, 'spices': 3}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/EUgfuXERSymcuM3RMpxHLw_pb_x600.png
https://www.vivino.com/maipe-malbec-mendoza/w/1223138?year=2022&price_id=31857595,Malbec,2022,Maipe,3.4,28,13.64,63.7324375%,25.795767499999997%,13.0066025%,38.0349625%,"{'black fruit': 85, 'oaky': 76, 'earthy': 49, 'red fruit': 45, 'spices': 35, 'yeasty': 7, 'tree fruit': 4, 'citrus': 4, 'vegetal': 3, 'ageing': 2, 'dried fruit': 2, 'floral': 2}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/ktvQxWcyT4CDy_Vq1nuuBg_pb_x600.png
